problem,prover,kind,verdict,relation,expected,raw,actual,wall_s,rc,passed,diag
ODRL314-1,vampire-otter,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL314-1,eprover,fof,Compatible,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL314-1,z3,smt,Compatible,conflict,sat,sat,sat,0.026,0,Y,
ODRL314-1,cvc5,smt,Compatible,conflict,sat,sat,sat,0.010,0,Y,
ODRL761-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL761-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL761-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.009,4,N,
ODRL761-1,vampire-otter,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL761-1,eprover,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,3,N,eprover: UNS/ODRL761-1.p:41:(Column 9):(just read ')'): Equal Predicate/Sign ('=') or Negated Equal Predicate ('!=') exp
ODRL761-1,z3,smt,Unsatisfiable,conflict,,unsat,unsat,0.025,0,?,
ODRL761-1,cvc5,smt,Unsatisfiable,conflict,,unsat,unsat,0.009,0,?,
ODRL762-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL762-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL762-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL762-1,vampire-otter,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL762-1,eprover,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.004,3,N,eprover: UNS/ODRL762-1.p:38:(Column 9):(just read ')'): Equal Predicate/Sign ('=') or Negated Equal Predicate ('!=') exp
ODRL762-1,z3,smt,Unsatisfiable,conflict,,unsat,unsat,0.026,0,?,
ODRL762-1,cvc5,smt,Unsatisfiable,conflict,,unsat,unsat,0.009,0,?,
ODRL765-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL765-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.010,4,N,
ODRL765-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL765-1,vampire-otter,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL765-1,eprover,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.005,3,N,eprover: UNS/ODRL765-1.p:40:(Column 9):(just read ')'): Equal Predicate/Sign ('=') or Negated Equal Predicate ('!=') exp
ODRL765-1,z3,smt,Unsatisfiable,conflict,,unsat,unsat,0.027,0,?,
ODRL765-1,cvc5,smt,Unsatisfiable,conflict,,unsat,unsat,0.009,0,?,
ODRL766-1,vampire-casc,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL766-1,vampire-discount,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.007,4,N,
ODRL766-1,vampire-lrs,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL766-1,vampire-otter,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.008,4,N,
ODRL766-1,eprover,fof,Unsatisfiable,conflict,Unsatisfiable,NoStatus,Error,0.004,3,N,eprover: UNS/ODRL766-1.p:36:(Column 9):(just read ')'): Equal Predicate/Sign ('=') or Negated Equal Predicate ('!=') exp
ODRL766-1,z3,smt,Unsatisfiable,conflict,,unsat,unsat,0.025,0,?,
ODRL766-1,cvc5,smt,Unsatisfiable,conflict,,unsat,unsat,0.008,0,?,
ODRL611-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.035,0,Y,
ODRL611-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL611-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL611-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL611-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL611-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.026,0,Y,
ODRL611-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.008,0,Y,
ODRL610-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.053,0,Y,
ODRL610-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL610-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL610-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL610-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL610-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.024,0,Y,
ODRL610-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.011,0,Y,
ODRL613-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.026,0,Y,
ODRL613-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL613-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL613-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL613-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL613-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.027,0,Y,
ODRL613-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.009,0,Y,
ODRL612-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.026,0,Y,
ODRL612-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL612-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.013,0,Y,
ODRL612-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL612-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL612-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.025,0,Y,
ODRL612-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.010,0,Y,
ODRL614-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL614-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL614-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL614-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL614-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL614-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.025,0,Y,
ODRL614-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.008,0,Y,
ODRL615-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.043,0,Y,
ODRL615-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL615-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL615-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL615-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL615-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.025,0,Y,
ODRL615-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.012,0,Y,
ODRL616-1,vampire-casc,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.017,0,Y,
ODRL616-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL616-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL616-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
ODRL616-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL616-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.024,0,Y,
ODRL616-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.009,0,Y,
ODRL423-1,vampire-casc,fof,Conflict,conflict,Theorem,Timeout,Timeout,29.985,1,N,
ODRL423-1,vampire-discount,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
ODRL423-1,vampire-lrs,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL423-1,vampire-otter,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL423-1,eprover,fof,Conflict,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL423-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.028,0,Y,
ODRL423-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.010,0,Y,
HARD001-SAT+1,vampire-fmb,fof,,conflict,Satisfiable,Satisfiable,Satisfiable,0.019,0,Y,
HARD001-SAT+1,z3,smt,,conflict,,sat,sat,0.028,0,?,
HARD001-SAT+1,cvc5,smt,,conflict,,sat,sat,0.010,0,?,
HARD002+1,vampire-casc,fof,,conflict,Theorem,Theorem,Theorem,0.015,0,Y,
HARD002+1,vampire-discount,fof,,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
HARD002+1,vampire-lrs,fof,,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
HARD002+1,vampire-otter,fof,,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
HARD002+1,eprover,fof,,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
NFV001+1,vampire-casc,fof,,conflict,Theorem,Theorem,Theorem,0.026,0,Y,
NFV001+1,vampire-discount,fof,,conflict,Theorem,Theorem,Theorem,0.013,0,Y,
NFV001+1,vampire-lrs,fof,,conflict,Theorem,Theorem,Theorem,0.012,0,Y,
NFV001+1,vampire-otter,fof,,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
NFV001+1,eprover,fof,,conflict,Theorem,Theorem,Theorem,0.011,0,Y,
ODRL617-1,vampire-casc,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.492,0,N,
ODRL617-1,vampire-discount,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.011,0,N,
ODRL617-1,vampire-lrs,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.010,0,N,
ODRL617-1,vampire-otter,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.008,0,N,
ODRL617-1,eprover,fof,Conflict,conflict,Theorem,CounterSatisfiable,CounterSatisfiable,0.011,1,N,
ODRL617-1,z3,smt,Conflict,conflict,unsat,unsat,unsat,0.025,0,Y,
ODRL617-1,cvc5,smt,Conflict,conflict,unsat,unsat,unsat,0.009,0,Y,
NFV002+1,vampire-casc,fof,,conflict,Theorem,Theorem,Theorem,0.021,0,Y,
NFV002+1,vampire-discount,fof,,conflict,Theorem,Theorem,Theorem,0.010,0,Y,
NFV002+1,vampire-lrs,fof,,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
NFV002+1,vampire-otter,fof,,conflict,Theorem,Theorem,Theorem,0.008,0,Y,
NFV002+1,eprover,fof,,conflict,Theorem,Theorem,Theorem,0.009,0,Y,
ODRL653-1,vampire-casc,fof,Conflict,verdict_algebra,Theorem,Timeout,Timeout,29.947,1,N,
ODRL653-1,vampire-discount,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL653-1,vampire-lrs,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL653-1,vampire-otter,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.012,0,Y,
ODRL653-1,eprover,fof,Conflict,verdict_algebra,Theorem,Theorem,Theorem,0.013,0,Y,
ODRL653-1,z3,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.040,0,Y,
ODRL653-1,cvc5,smt,Conflict,verdict_algebra,unsat,unsat,unsat,0.012,0,Y,
NFV002-SAT+1,vampire-fmb,fof,,conflict,Satisfiable,Satisfiable,Satisfiable,4.924,0,Y,
NFV002-SAT+1,z3,smt,,conflict,,sat,sat,0.081,0,?,
NFV002-SAT+1,cvc5,smt,,conflict,,sat,sat,0.010,0,?,
NFV001-SAT+1,vampire-fmb,fof,,conflict,Satisfiable,Satisfiable,Satisfiable,5.078,0,Y,
NFV001-SAT+1,z3,smt,,conflict,,sat,sat,0.042,0,?,
NFV001-SAT+1,cvc5,smt,,conflict,,sat,sat,0.010,0,?,
HARD001+1,vampire-casc,fof,,conflict,Theorem,Timeout,Timeout,29.948,1,N,
HARD001+1,vampire-discount,fof,,conflict,Theorem,NoStatus,Error,30.028,1,N,
HARD001+1,vampire-lrs,fof,,conflict,Theorem,NoStatus,Error,30.023,1,N,
HARD001+1,vampire-otter,fof,,conflict,Theorem,NoStatus,Error,30.025,1,N,
HARD001+1,eprover,fof,,conflict,Theorem,ResourceOut,Timeout,30.091,8,N,"eprover: CPU time limit exceeded, terminating"
